Long,Lat,Hoogte,EC_0.5m,EC_1m,EC_1.5m,EC_3m,Class_3,Class_5,Outlier
5.838198785,52.66200094,-6.6,13.1,29.3,35.1,52.3,2,3,0
5.838199325,52.66200988,-6.6,12.8,29,34.8,51.7,2,3,0
5.838200045,52.66201894,-6.6,12.7,28.5,34.4,51.1,2,3,0
5.838200584,52.66202788,-6.6,12.5,28.1,33.9,50.7,2,3,0
5.838201124,52.66203694,-6.6,12.3,27.9,33.4,50.2,2,3,0
5.838201843,52.66204577,-6.6,12.2,27.5,33.1,49.9,2,3,0
5.838202383,52.66205483,-6.6,12,27.2,32.8,49.6,2,2,0
5.838202922,52.66206377,-6.5,12,27,32.5,49.3,2,2,0
5.838203462,52.66207283,-6.5,11.8,26.8,32.3,48.9,1,2,0
5.838204181,52.66208166,-6.6,11.7,26.7,32.3,48.6,1,2,0
5.838204721,52.66209072,-6.5,11.7,26.6,32.2,48.5,1,2,0
5.838205261,52.66209966,-6.5,11.7,26.6,32,48.3,1,2,0
5.8382058,52.66210872,-6.5,11.7,26.6,31.9,48.1,1,2,0
5.83820634,52.66211766,-6.5,11.7,26.5,31.8,48,1,2,0
5.838207059,52.66212661,-6.5,11.7,26.5,31.8,48,1,2,0
5.838207599,52.66213555,-6.5,11.7,26.5,31.7,47.9,1,2,0
5.838208138,52.66214461,-6.5,11.7,26.5,31.6,47.8,1,2,0
5.838208678,52.66215355,-6.5,11.7,26.4,31.6,47.8,1,2,0
5.838209218,52.66216261,-6.5,11.7,26.3,31.5,47.7,1,2,0
5.838209937,52.66217155,-6.5,11.5,26,31.5,47.7,1,2,0
5.838210477,52.6621805,-6.5,11.4,26,31.5,47.7,1,2,0
5.838211016,52.66218955,-6.5,11.4,26,31.5,47.7,1,2,0
5.838211556,52.6621985,-6.6,11.5,26.2,31.8,47.9,1,2,0
5.838212275,52.66220744,-6.6,11.7,26.6,31.9,48.1,1,2,0
5.838212815,52.66221639,-6.6,12,27.2,32.3,48.3,1,2,0
5.838213354,52.66222544,-6.6,12.1,27.6,32.6,48.4,1,2,0
5.838214074,52.66223439,-6.6,12.3,27.9,32.8,48.4,2,2,0
5.838214614,52.66224344,-6.6,12.5,28,32.9,48.5,2,2,0
5.838215153,52.66225228,-6.6,12.7,28,33.2,48.7,2,2,0
5.838215693,52.66226134,-6.6,13,28.4,33.5,48.8,2,2,0
5.838216232,52.66227028,-6.6,13.3,28.5,33.5,48.8,2,2,0
5.838216952,52.66227933,-6.6,13.3,28.5,33.6,48.8,2,2,0
5.838217491,52.66228828,-6.6,13.4,28.4,33.5,48.6,2,2,0
5.838218031,52.66229723,-6.6,13.3,28.3,33.5,48.4,2,2,0
5.838218571,52.66230617,-6.6,13.2,28.2,33.2,48.4,2,2,0
5.83821911,52.66231523,-6.6,13.1,28,32.8,48,2,2,0
5.83821983,52.66232417,-6.6,13,27.9,32.4,47.4,2,2,0
5.838220369,52.66233323,-6.6,12.9,27.6,32.2,47.2,2,2,0
5.838221089,52.66234206,-6.6,12.9,27.3,31.9,46.4,2,2,0
5.838221448,52.66235112,-6.6,12.7,26.9,31.6,46.1,1,2,0
5.838119285,52.66054597,-6.5,11.9,24.8,28.8,41.9,1,1,0
5.838119825,52.66055503,-6.5,11.9,24.8,28.8,42,1,1,0
5.838120544,52.66056397,-6.5,11.9,25,28.9,42,1,1,0
5.838121084,52.66057292,-6.5,11.9,24.9,28.8,42.1,1,1,0
5.838121624,52.66058186,-6.5,11.9,25,28.8,42.2,1,1,0
5.838122163,52.66059092,-6.5,11.7,24.8,28.7,42.1,1,1,0
5.838122883,52.66059986,-6.5,11.3,24.5,28.4,42.1,1,1,0
5.838123422,52.66060892,-6.5,10.9,24,28.3,42.3,1,1,0
5.838123962,52.66061775,-6.5,10.7,23.6,28.4,42.6,1,1,0
5.838124681,52.66062681,-6.5,10.5,23.6,28.6,43.1,1,1,0
5.838125041,52.66063576,-6.5,10.4,23.6,28.7,43.8,1,1,0
5.838125761,52.66064481,-6.5,10.4,23.7,28.9,44.3,1,1,0
5.8381263,52.66065365,-6.5,10.5,23.8,29.1,44.7,1,1,0
5.83812684,52.6606627,-6.5,10.5,23.9,29.2,45,1,1,0
5.838127559,52.66067165,-6.5,10.5,23.9,29.4,45.3,1,1,0
5.838127919,52.6606807,-6.5,10.5,24.3,29.8,45.9,1,1,0
5.838128638,52.66068965,-6.5,10.8,24.8,30.3,46.7,1,1,0
5.838129178,52.66069859,-6.5,10.9,25.4,30.9,47.6,1,1,0
5.838129718,52.66070765,-6.5,11.3,26,31.4,48.5,1,1,0
5.838130437,52.66071659,-6.5,11.5,26.3,31.9,49.2,1,2,0
5.838130977,52.66072565,-6.5,11.6,26.7,32.3,49.9,1,2,0
5.838131516,52.66073459,-6.5,11.7,27,32.7,50.5,2,2,0
5.838132056,52.66074354,-6.5,11.8,27.5,33.1,51.2,2,3,0
5.838132775,52.66075249,-6.5,12,27.9,33.6,51.9,2,3,0
5.838133315,52.66076154,-6.5,12.2,28.7,34.1,52.7,2,3,0
5.838133854,52.66077049,-6.5,12.5,29,34.5,53.3,2,3,0
5.838134394,52.66077943,-6.5,12.7,29.5,35.1,54.1,2,4,0
5.838134934,52.66078838,-6.5,12.8,29.5,35.3,54.5,3,4,0
5.838135653,52.66079743,-6.5,12.9,29.9,35.5,54.9,3,4,0
5.838136193,52.66080638,-6.6,13,30,35.8,55.2,3,4,0
5.838136732,52.66081543,-6.6,13,30,36,55.5,3,5,0
5.838137452,52.66082427,-6.6,13,30,36.1,55.9,3,5,0
5.838137811,52.66083332,-6.6,13,30.3,36.4,56.2,3,5,0
5.838138531,52.66084227,-6.6,13,30.4,36.5,56.5,3,5,0
5.83813907,52.66085132,-6.6,13,30.5,36.7,56.9,3,5,0
5.83813961,52.66086027,-6.6,13,30.6,36.7,56.9,3,5,0
5.83814033,52.66086922,-6.6,13,30.8,36.8,57.1,3,5,0
5.838140869,52.66087816,-6.6,13.1,30.9,37,57.2,3,5,0
5.838141409,52.66088722,-6.6,13.1,30.9,37.1,57.2,3,5,0
5.838141948,52.66089616,-6.6,13.1,30.8,37.1,57.3,3,5,0
5.838142668,52.66090522,-6.6,13.1,30.8,37.1,57.3,3,5,0
5.838143207,52.66091405,-6.6,13.1,30.8,37.1,57.3,3,5,0
5.838143747,52.66092311,-6.6,13.1,30.7,37,57.2,3,5,0
5.838144287,52.66093205,-6.6,13,30.6,36.8,56.9,3,5,0
5.838144826,52.66094111,-6.6,13,30.4,36.5,56.5,3,4,0
5.838145546,52.66095005,-6.6,12.9,30.2,36.3,56.1,3,4,0
5.838146085,52.660959,-6.6,12.9,30.1,36.1,55.9,3,4,0
5.838146625,52.66096805,-6.6,12.8,29.9,36,55.7,3,4,0
5.838147344,52.660977,-6.6,12.7,29.6,35.8,55.4,3,4,0
5.838147884,52.66098595,-6.6,12.6,29.4,35.7,55.1,3,4,0
5.838148423,52.66099489,-6.6,12.5,29.3,35.6,54.9,3,4,0
5.838148963,52.66100395,-6.6,12.4,29.2,35.5,54.7,3,4,0
5.838149682,52.66101289,-6.6,12.4,29.1,35.5,54.4,3,4,0
5.838150222,52.66102195,-6.6,12.3,29.1,35.3,54.4,3,4,0
5.838150762,52.66103089,-6.6,12.3,29.1,35.2,54.4,3,4,0
5.838151301,52.66103984,-6.6,12.4,29.2,35.2,54.5,3,4,0
5.838151841,52.66104878,-6.6,12.5,29.3,35.3,54.6,3,4,0
5.83815256,52.66105784,-6.6,12.5,29.4,35.5,54.7,3,4,0
5.8381531,52.66106678,-6.6,12.7,29.7,35.7,54.8,3,4,0
5.83815364,52.66107584,-6.6,12.8,30,35.8,55,3,4,0
5.838154179,52.66108467,-6.6,12.7,30,35.8,55.2,3,4,0
5.838154719,52.66109373,-6.6,12.6,29.7,35.9,55.4,3,4,0
5.838155438,52.66110268,-6.6,12.7,29.7,35.9,55.6,3,5,0
5.838155978,52.66111173,-6.6,12.8,30,36.1,55.9,3,5,0
5.838156517,52.66112057,-6.6,12.9,30.1,36.4,56.2,3,5,0
5.838157057,52.66112962,-6.6,12.9,30.3,36.7,56.5,3,5,0
5.838157776,52.66113857,-6.6,13,30.5,36.9,56.8,3,5,0
5.838158316,52.66114762,-6.6,13.1,30.8,37.1,57.2,3,5,0
5.838158856,52.66115657,-6.6,13.2,31.2,37.3,57.4,3,5,0
5.838159575,52.66116551,-6.6,13.3,31.5,37.5,57.7,3,5,0
5.838160115,52.66117446,-6.6,13.4,31.7,37.6,57.7,3,5,0
5.838160654,52.66118351,-6.6,13.4,31.7,37.6,57.7,3,5,0
5.838161194,52.66119246,-6.6,13.3,31.5,37.5,57.7,3,5,0
5.838161733,52.66120151,-6.6,13.2,31.4,37.4,57.7,3,5,0
5.838162453,52.66121035,-6.6,13.1,31.3,37.4,57.7,3,5,0
5.838162992,52.6612194,-6.6,13,31.2,37.3,57.8,3,5,0
5.838163532,52.66122835,-6.6,13,31.2,37.3,57.8,3,5,0
5.838164072,52.6612374,-6.6,13.1,31.3,37.3,57.9,3,5,0
5.838164611,52.66124635,-6.6,13.1,31.3,37.3,58,3,5,0
5.838165331,52.6612553,-6.6,13.1,31.3,37.3,58,3,5,0
5.83816587,52.66126435,-6.6,13.1,31.4,37.3,58,3,5,0
5.83816659,52.6612733,-6.6,13.2,31.5,37.3,57.9,3,5,0
5.838166949,52.66128235,-6.6,13.3,31.6,37.4,57.8,3,5,0
5.838167669,52.66129119,-6.6,13.3,31.6,37.4,57.8,3,5,0
5.838168209,52.66130024,-6.6,13.3,31.6,37.4,57.7,3,5,0
5.838168748,52.66130919,-6.6,13.3,31.3,37.1,57.4,3,5,0
5.838169468,52.66131824,-6.6,13.1,30.9,36.6,56.9,3,5,0
5.838170007,52.66132719,-6.6,13,30.6,36.4,56.5,3,5,0
5.838170547,52.66133613,-6.6,12.9,30.4,36.4,56.2,3,5,0
5.838171086,52.66134508,-6.7,12.8,30.2,36.3,56.1,3,5,0
5.838171626,52.66135413,-6.7,12.7,30,36.2,55.9,3,5,0
5.838172345,52.66136308,-6.7,12.7,30,36.2,55.9,3,5,0
5.838172885,52.66137213,-6.7,12.8,30,36.1,55.8,3,5,0
5.838173425,52.66138097,-6.7,12.8,30.1,36.1,55.7,3,5,0
5.838173964,52.66139002,-6.7,12.9,30.3,36.1,55.4,3,5,0
5.838174684,52.66139897,-6.6,13,30.3,36,55,3,4,0
5.838175223,52.66140803,-6.6,13,30.3,36,54.8,3,4,0
5.838175763,52.66141697,-6.6,13,30.3,35.9,54.8,3,4,0
5.838176482,52.66142592,-6.6,13,30.2,35.9,54.7,3,4,0
5.838176842,52.66143486,-6.6,12.9,29.9,35.7,54.5,3,4,0
5.838177561,52.66144392,-6.6,12.7,29.6,35.4,54.3,3,4,0
5.838178101,52.66145286,-6.6,12.7,29.4,35.3,54,3,4,0
5.838178641,52.66146181,-6.6,12.7,29.3,35.3,53.9,3,4,0
5.83817936,52.66147075,-6.6,12.7,29.4,35.3,53.8,3,4,0
5.8381799,52.66147981,-6.6,12.7,29.4,35.3,53.8,3,4,0
5.838180439,52.66148875,-6.6,12.7,29.4,35.3,53.7,3,4,0
5.838180979,52.66149781,-6.6,12.7,29.4,35.2,53.7,3,4,0
5.838181518,52.66150675,-6.6,12.5,29.3,35,53.6,3,4,0
5.838182238,52.6615157,-6.6,12.5,29.1,34.9,53.6,2,4,0
5.838182778,52.66152475,-6.6,12.3,28.9,34.8,53.5,2,4,0
5.838183317,52.6615337,-6.6,12.1,28.5,34.5,53.3,2,4,0
5.838183857,52.66154275,-6.6,11.9,28.3,34.2,52.9,2,3,0
5.838184576,52.66155159,-6.6,11.7,28,33.9,52.6,2,3,0
5.838185116,52.66156064,-6.6,11.6,28.1,33.7,52.5,2,3,0
5.838185655,52.66156959,-6.6,11.7,28.1,33.7,52.6,2,3,0
5.838186375,52.66157864,-6.6,11.9,28.4,33.9,52.8,2,3,0
5.838186735,52.66158759,-6.6,11.9,28.5,34.1,52.9,2,3,0
5.838187454,52.66159654,-6.6,12,28.6,34.3,52.9,2,3,0
5.838187994,52.66160548,-6.6,12,28.6,34.2,52.8,2,3,0
5.838188533,52.66161454,-6.6,12,28.6,34.2,52.7,2,3,0
5.838189253,52.66162348,-6.6,11.8,28.3,34.2,52.5,2,3,0
5.838189612,52.66163243,-6.6,11.8,28.3,34,52.5,2,3,0
5.838190332,52.66164137,-6.6,11.8,28.3,33.9,52.5,2,3,0
5.838190871,52.66165043,-6.6,11.8,28.3,33.9,52.6,2,3,0
5.838191411,52.66165937,-6.6,12,28.3,34.1,52.7,2,3,0
5.83819213,52.66166843,-6.6,12,28.5,34.1,52.9,2,3,0
5.83819267,52.66167726,-6.6,12.1,28.7,34.4,53,2,3,0
5.83819321,52.66168632,-6.6,12.3,29,34.6,53,2,3,0
5.838193749,52.66169526,-6.6,12.3,29,34.6,53,2,3,0
5.838194469,52.66170432,-6.6,12.3,29,34.6,52.9,2,3,0
5.838195008,52.66171326,-6.6,12.3,28.8,34.6,52.8,2,3,0
5.838195548,52.66172221,-6.6,12.3,28.8,34.5,52.6,2,3,0
5.838196088,52.66173115,-6.6,12.3,28.6,34.4,52.5,2,3,0
5.838196627,52.66174021,-6.6,12.3,28.5,34.3,52.4,2,3,0
5.838197347,52.66174915,-6.6,12.1,28.3,34,52.1,2,3,0
5.838197886,52.66175821,-6.6,11.9,28,33.8,52,2,3,0
5.838198426,52.66176705,-6.6,11.8,27.9,33.8,51.9,2,3,0
5.838199145,52.6617761,-6.6,11.8,27.8,33.8,51.9,2,3,0
5.838199685,52.66178505,-6.6,11.9,28,34,52.1,2,3,0
5.838200224,52.6617941,-6.6,12,28.2,34.2,52.3,2,3,0
5.838200764,52.66180305,-6.6,12.3,28.7,34.7,52.8,2,3,0
5.838201483,52.66181199,-6.6,12.5,29,34.9,53,2,3,0
5.838202023,52.66182105,-6.6,12.6,29.1,35.1,53.2,2,4,0
5.838202563,52.66182999,-6.6,12.6,29.3,35.1,53.3,2,4,0
5.838203102,52.66183905,-6.6,12.6,29.3,35.1,53.3,2,4,0
5.838203642,52.66184788,-6.6,12.5,29.3,35,53.3,2,4,0
5.838204361,52.66185694,-6.6,12.4,29,34.9,53.1,2,4,0
5.838204901,52.66186588,-6.6,12.2,28.8,34.9,52.9,2,4,0
5.83820544,52.66187494,-6.6,12.2,28.7,34.6,52.9,2,4,0
5.83820598,52.66188388,-6.6,12.3,28.7,34.6,53,2,4,0
5.83820652,52.66189283,-6.6,12.4,28.8,34.6,53.3,3,4,0
5.838207239,52.66190177,-6.6,12.6,29.2,34.9,53.3,3,4,0
5.838207779,52.66191083,-6.6,12.9,29.7,35.3,53.6,3,4,0
5.838208318,52.66191977,-6.6,13.2,30.1,35.7,53.8,3,4,0
5.838209038,52.66192872,-6.6,13.4,30.6,36.1,54,3,4,0
5.838209577,52.66193766,-6.6,13.7,30.9,36.3,54.2,3,4,0
5.838210117,52.66194672,-6.6,13.8,31.2,36.8,54.2,3,4,0
5.838210657,52.66195566,-6.6,13.9,31.2,36.7,54.2,3,4,0
5.838211376,52.66196472,-6.6,13.7,30.9,36.4,53.9,3,4,0
5.838211916,52.66197355,-6.6,13.7,30.8,36.3,53.8,3,4,0
5.838212455,52.66198261,-6.6,13.4,30.2,35.7,53.3,2,4,0
5.838212995,52.66199155,-6.6,13.2,30,35.6,53,2,4,0
5.838213534,52.66200061,-6.6,13,29.5,35.2,52.4,2,3,0
5.838214254,52.66200955,-6.6,12.7,28.8,34.6,51.7,2,3,0
5.838214793,52.6620185,-6.6,12.5,28.2,34.1,51,2,3,0
5.838215333,52.66202745,-6.5,12.2,27.9,33.7,50.5,2,3,0
5.838215873,52.6620365,-6.5,12.1,27.4,33.2,50.1,2,3,0
5.838216412,52.66204545,-6.5,12,27.2,32.8,49.6,2,2,0
5.838217132,52.6620545,-6.5,11.9,27,32.6,49.4,2,2,0
5.838217671,52.66206345,-6.5,11.8,26.8,32.3,49.2,1,2,0
5.838218211,52.66207239,-6.5,11.7,26.7,32.3,48.7,1,2,0
5.83821893,52.66208145,-6.5,11.7,26.6,32.1,48.5,1,2,0
5.83821947,52.66209039,-6.5,11.6,26.5,32,48.3,1,2,0
5.838220009,52.66209934,-6.5,11.6,26.4,31.9,48.1,1,2,0
5.838220549,52.66210828,-6.5,11.6,26.4,31.8,47.9,1,2,0
5.838221269,52.66211734,-6.5,11.6,26.4,31.7,47.8,1,2,0
5.838221808,52.66212628,-6.5,11.6,26.5,31.6,47.8,1,2,0
5.838222348,52.66213534,-6.5,11.6,26.5,31.7,47.8,1,2,0
5.838222887,52.66214417,-6.5,11.7,26.5,31.6,47.8,1,2,0
5.838223427,52.66215323,-6.5,11.7,26.4,31.6,47.8,1,2,0
5.838224146,52.66216217,-6.5,11.7,26.4,31.6,47.7,1,2,0
5.838224686,52.66217123,-6.5,11.6,26.2,31.5,47.7,1,2,0
5.838225226,52.66218017,-6.5,11.4,26,31.5,47.7,1,2,0
5.838225765,52.66218912,-6.6,11.4,26,31.5,47.7,1,2,0
5.838226485,52.66219806,-6.6,11.5,26.1,31.8,47.8,1,2,0
5.838227024,52.66220712,-6.6,11.7,26.6,31.9,48.1,1,2,0
5.838227564,52.66221606,-6.6,12,27.2,32.3,48.2,1,2,0
5.838228283,52.66222512,-6.6,12.1,27.5,32.6,48.3,1,2,0
5.838228643,52.66223395,-6.6,12.4,27.9,32.8,48.4,2,2,0
5.838229362,52.66224301,-6.6,12.6,28,32.9,48.4,2,2,0
5.838229902,52.66225195,-6.6,12.8,28,33,48.4,2,2,0
5.838230442,52.66226101,-6.6,13,28.1,33.3,48.5,2,2,0
5.838231161,52.66226995,-6.6,13.3,28.4,33.5,48.6,2,2,0
5.838231701,52.6622789,-6.6,13.3,28.4,33.5,48.6,2,2,0
5.83823224,52.66228795,-6.6,13.4,28.4,33.5,48.5,2,2,0
5.83823278,52.6622969,-6.6,13.4,28.3,33.5,48.4,2,2,0
5.838233319,52.66230595,-6.6,13.3,28.2,33.4,48.4,2,2,0
5.838234039,52.66231479,-6.6,13.1,28.1,33,48.3,2,2,0
5.838234578,52.66232384,-6.6,13.1,27.9,32.6,47.9,2,2,0
5.838235118,52.66233279,-6.6,12.9,27.7,32.3,47.3,2,2,0
5.838235658,52.66234184,-6.6,12.9,27.3,32.2,46.5,2,2,0
5.838134754,52.66055459,-6.5,11.9,24.8,28.8,42,1,1,0
5.838135113,52.66056364,-6.5,12.1,25.1,29,42.3,1,1,0
5.838135833,52.66057259,-6.5,12,25.1,28.9,42.3,1,1,0
5.838136373,52.66058164,-6.5,12,25.1,29,42.4,1,1,0
5.838136912,52.66059048,-6.5,12,25.1,29,42.3,1,1,0
5.838137632,52.66059954,-6.5,11.7,25,28.9,42.3,1,1,0
5.838138171,52.66060848,-6.5,11.2,24.4,28.6,42.4,1,1,0
5.838138711,52.66061754,-6.5,10.9,23.9,28.6,42.8,1,1,0
5.83813925,52.66062648,-6.5,10.6,23.7,28.6,43.3,1,1,0
5.83813997,52.66063543,-6.5,10.5,23.7,28.8,43.8,1,1,0
5.838140509,52.66064437,-6.5,10.5,23.7,28.9,44.3,1,1,0
5.838141049,52.66065343,-6.5,10.5,23.8,29.1,44.7,1,1,0
5.838141768,52.66066237,-6.5,10.5,23.9,29.2,45.1,1,1,0
5.838142128,52.66067132,-6.5,10.5,24.2,29.5,45.6,1,1,0
5.838142848,52.66068027,-6.5,10.6,24.7,30.1,46.3,1,1,0
5.838143387,52.66068932,-6.5,10.9,25.2,30.6,47.2,1,1,0
5.838143927,52.66069827,-6.5,11.2,25.8,31.1,48,1,1,0
5.838144646,52.66070732,-6.5,11.3,26.3,31.6,48.8,1,2,0
5.838145186,52.66071616,-6.5,11.5,26.6,32.1,49.6,1,2,0
5.838145725,52.66072521,-6.5,11.6,26.9,32.5,50.4,2,2,0
5.838146265,52.66073416,-6.5,11.7,27.3,33,51,2,3,0
5.838146985,52.66074321,-6.5,11.8,27.8,33.3,51.6,2,3,0
5.838147524,52.66075216,-6.5,12.2,28.3,33.8,52.4,2,3,0
5.838148064,52.6607611,-6.5,12.5,29,34.5,53.3,2,4,0
5.838148603,52.66077005,-6.5,12.7,29.5,35.1,54.2,2,4,0
5.838149143,52.6607791,-6.5,12.9,29.9,35.5,54.9,3,4,0
5.838149862,52.66078805,-6.5,13,30.1,35.8,55.2,3,4,0
5.838150402,52.66079711,-6.5,13,30.4,36.1,55.7,3,4,0
5.838150942,52.66080605,-6.6,13.1,30.4,36.3,56,3,5,0
5.838151481,52.660815,-6.6,13.1,30.4,36.5,56.3,3,5,0
5.838152021,52.66082405,-6.6,13.2,30.5,36.8,56.6,3,5,0
5.83815274,52.660833,-6.6,13.1,30.4,36.8,56.8,3,5,0
5.83815328,52.66084194,-6.6,13,30.4,36.7,56.9,3,5,0
5.838153819,52.66085089,-6.6,13,30.5,36.7,56.9,3,5,0
5.838154539,52.66085994,-6.6,13,30.5,36.7,57.1,3,5,0
5.838155078,52.66086889,-6.6,13,30.6,36.7,57.1,3,5,0
5.838155618,52.66087794,-6.6,13.1,30.8,36.8,57.2,3,5,0
5.838156158,52.66088678,-6.6,13.1,30.9,37,57.2,3,5,0
5.838156877,52.66089583,-6.6,13.1,30.8,37.1,57.3,3,5,0
5.838157417,52.66090478,-6.6,13.1,30.8,37.1,57.3,3,5,0
5.838157956,52.66091384,-6.6,13.1,30.7,37,57.3,3,5,0
5.838158496,52.66092278,-6.6,13,30.6,36.9,57.1,3,5,0
5.838159035,52.66093173,-6.6,13,30.5,36.6,56.7,3,5,0
5.838159755,52.66094067,-6.6,12.9,30.3,36.3,56.4,3,4,0
5.838160294,52.66094973,-6.6,12.9,30.1,36.2,56.1,3,4,0
5.838160834,52.66095867,-6.6,12.9,29.9,36,55.8,3,4,0
5.838161374,52.66096773,-6.6,12.8,29.8,35.9,55.7,3,4,0
5.838161913,52.66097656,-6.6,12.8,29.7,35.9,55.5,3,4,0
5.838162633,52.66098562,-6.6,12.6,29.6,35.8,55.3,3,4,0
5.838163172,52.66099456,-6.6,12.6,29.5,35.7,55.1,3,4,0
5.838163712,52.66100362,-6.6,12.5,29.4,35.7,55,3,4,0
5.838164431,52.66101246,-6.6,12.4,29.2,35.6,54.8,3,4,0
5.838164971,52.66102151,-6.6,12.4,29.3,35.6,54.8,3,4,0
5.838165511,52.66103046,-6.6,12.5,29.4,35.6,54.8,3,4,0
5.83816605,52.66103951,-6.6,12.5,29.4,35.6,54.9,3,4,0
5.83816677,52.66104846,-6.6,12.5,29.5,35.7,55.1,3,4,0
5.838167309,52.6610574,-6.6,12.8,29.9,35.7,55.2,3,4,0
5.838167849,52.66106635,-6.6,12.9,30.2,36,55.3,3,4,0
5.838168388,52.6610754,-6.6,13,30.3,36.3,55.5,3,4,0
5.838168928,52.66108435,-6.6,12.9,30.4,36.3,55.6,3,4,0
5.838169647,52.6610934,-6.6,12.9,30.4,36.2,55.8,3,5,0
5.838170187,52.66110235,-6.6,12.9,30.2,36.2,55.9,3,5,0
5.838170727,52.66111129,-6.6,12.9,30.2,36.4,56.2,3,5,0
5.838171266,52.66112035,-6.6,12.9,30.4,36.6,56.5,3,5,0
5.838171986,52.66112929,-6.6,13,30.4,36.8,56.8,3,5,0
5.838172525,52.66113835,-6.6,13,30.6,37,57.2,3,5,0
5.838173065,52.66114719,-6.6,13,30.6,37.1,57.3,3,5,0
5.838173784,52.66115624,-6.6,13,30.9,37.1,57.6,3,5,0
5.838174144,52.66116519,-6.6,13.1,31.3,37.3,57.7,3,5,0
5.838174864,52.66117424,-6.6,13.2,31.5,37.5,57.7,3,5,0
5.838175403,52.66118308,-6.6,13.2,31.5,37.4,57.7,3,5,0
5.838175943,52.66119213,-6.6,13.2,31.4,37.3,57.6,3,5,0
5.838176662,52.66120108,-6.6,13.1,31.3,37.3,57.6,3,5,0
5.838177202,52.66121013,-6.6,13,31.1,37.2,57.5,3,5,0
5.838177741,52.66121908,-6.6,13,31.1,37.2,57.6,3,5,0
5.838178281,52.66122802,-6.6,13,31.1,37.3,57.8,3,5,0
5.838178821,52.66123697,-6.6,13,31.2,37.3,57.9,3,5,0
5.83817954,52.66124602,-6.6,13.1,31.3,37.3,58,3,5,0
5.83818008,52.66125497,-6.6,13.1,31.3,37.3,58.1,3,5,0
5.838180619,52.66126402,-6.6,13.1,31.4,37.3,58.1,3,5,0
5.838181159,52.66127286,-6.6,13.2,31.5,37.3,58,3,5,0
5.838181878,52.66128191,-6.6,13.4,31.5,37.3,57.8,3,5,0
5.838182418,52.66129086,-6.6,13.4,31.5,37.3,57.8,3,5,0
5.838182957,52.66129991,-6.6,13.4,31.5,37.3,57.6,3,5,0
5.838183677,52.66130886,-6.6,13.3,31.3,37.1,57.4,3,5,0
5.838184037,52.66131781,-6.6,13.1,30.9,36.8,57.3,3,5,0
5.838184756,52.66132675,-6.6,13,30.6,36.5,56.7,3,5,0
5.838185296,52.66133581,-6.6,13,30.5,36.4,56.3,3,5,0
5.838185835,52.66134475,-6.6,12.9,30.4,36.3,56.2,3,5,0
5.838186555,52.6613537,-6.7,12.8,30.1,36.2,56,3,5,0
5.838187094,52.66136275,-6.7,12.8,30,36.2,55.9,3,5,0
5.838187634,52.6613717,-6.7,12.8,30,36.1,55.9,3,5,0
5.838188173,52.66138075,-6.7,12.8,30.1,36.1,55.8,3,5,0
5.838188713,52.6613897,-6.7,12.9,30.3,36.1,55.6,3,5,0
5.838189433,52.66139864,-6.6,13,30.3,36.1,55.3,3,5,0
5.838189972,52.66140759,-6.6,13,30.3,36,54.9,3,5,0
5.838190512,52.66141664,-6.6,13,30.3,36,54.8,3,4,0
5.838191051,52.66142559,-6.6,13,30.2,35.9,54.7,3,4,0
5.838191771,52.66143464,-6.6,13,30.1,35.7,54.5,3,4,0
5.83819231,52.66144348,-6.6,12.9,29.9,35.6,54.3,3,4,0
5.83819285,52.66145253,-6.6,12.7,29.5,35.4,54.1,3,4,0
5.838193569,52.66146148,-6.6,12.7,29.3,35.3,53.9,3,4,0
5.838193929,52.66147053,-6.6,12.7,29.3,35.3,53.8,3,4,0
5.838194649,52.66147948,-6.6,12.6,29.3,35.2,53.8,3,4,0
5.838195188,52.66148843,-6.6,12.6,29.3,35.1,53.7,3,4,0
5.838195728,52.66149737,-6.6,12.5,29.1,35,53.6,3,4,0
5.838196447,52.66150643,-6.6,12.4,29,34.9,53.5,2,4,0
5.838196987,52.66151537,-6.6,12.4,28.9,34.8,53.5,2,4,0
5.838197526,52.66152432,-6.6,12.1,28.6,34.7,53.3,2,4,0
5.838198066,52.66153326,-6.6,12,28.3,34.3,53.1,2,3,0
5.838198785,52.66154232,-6.6,11.7,27.8,33.9,52.8,2,3,0
5.838199325,52.66155126,-6.6,11.6,27.8,33.8,52.6,2,3,0
5.838199865,52.66156032,-6.6,11.6,27.8,33.7,52.5,2,3,0
5.838200404,52.66156915,-6.6,11.6,28.1,33.7,52.5,2,3,0
5.838200944,52.66157821,-6.6,11.7,28.1,33.8,52.6,2,3,0
5.838201663,52.66158715,-6.6,11.9,28.5,33.9,52.8,2,3,0
5.838202203,52.66159621,-6.6,12,28.6,34.1,52.8,2,3,0
5.838202742,52.66160515,-6.6,12,28.7,34.2,52.9,2,3,0
5.838203282,52.6616141,-6.6,12.1,28.7,34.2,52.8,2,3,0
5.838203822,52.66162315,-6.6,12,28.7,34.2,52.8,2,3,0
5.838204541,52.6616321,-6.6,12,28.6,34.2,52.7,2,3,0
5.838205081,52.66164115,-6.6,12,28.6,34.1,52.7,2,3,0
5.83820562,52.66164999,-6.6,12,28.7,34.2,52.9,2,4,0
5.83820634,52.66165905,-6.6,12.1,28.8,34.3,53,2,4,0
5.838206879,52.66166799,-6.6,12.1,29,34.5,53.2,2,4,0
