X,Y,year,month,day,hr,min,sec,Hoogte,qual,speed(km/h,load(kg),tare(kg),conv.facto,beltspd(m/,workwidth(,yield(ton/,totalyield,point_weig,totalarea(,worktime(s,loadnr,loadweight,loadbelt(m,usertare(%,tarecorrec,tarecorre2,SampleID
5.83666193405228,52.6612801143827,2018,3,4,10.238,11.718,37.222,-4.35,4,6.381,23.967,21,30.117,0.234,2.25,51.718,137.386,2.201,4.182,11597.184,10,53.376,1042.645,0,51.664,137.386,378
5.83673945561121,52.6612035314446,2018,3,4,10.381,14.668,35.661,-4.35,4,6.419,24.157,21,30.117,0.233,2.25,54.427,136.738,2.269,4.348,12053.949,10,58.117,1148.76,0,54.311,136.738,379
5.83681706710233,52.6611269483723,2018,3,4,10.236,14.129,31.586,-4.35,4,6.388,24.138,21,30.117,0.234,2.25,54.586,138.766,2.336,4.207,11666.283,10,54.677,1058.412,0,54.628,138.766,380
5.83689467859348,52.6610503651658,2018,3,4,9.952,12.4,24.186,-4.35,4,6.359,24.39,21,30.117,0.235,2.25,59.633,138.67,2.432,3.974,11028.767,10,47.746,908.937,0,59.674,138.67,381
5.83697220015241,52.6609737818251,2018,3,4,10.33,14.618,26.547,-4.35,4,6.406,24.367,21,30.117,0.233,2.25,58.363,137.504,2.253,4.291,11900.956,10,56.702,1112.988,0,58.306,137.504,382
5.83704972171135,52.6608971983503,2018,3,4,10.436,14.801,28.471,-4.35,4,6.404,24.377,21,30.117,0.233,2.25,58.371,136.942,2.018,4.374,12126.829,10,58.907,1165.909,0,58.396,136.942,383
5.83712731626728,52.6608206151482,2018,3,4,10.161,14.156,26.394,-4.35,4,6.39,24.081,21,30.117,0.235,2.25,53.843,137.902,2.003,4.161,11541.488,10,52.969,1028.775,0,53.845,137.902,384
5.83720487169661,52.6607440305912,2018,3,4,10.233,12.294,27.44,-4.35,4,6.393,23.747,21,30.117,0.236,2.25,48.147,136.819,2.108,4.186,11610.468,10,53.233,1045.374,0,48.12,136.819,385
5.83728246625256,52.6606674471207,2018,3,4,10.458,14.531,28.707,-4.35,4,6.349,24.339,21,30.117,0.233,2.25,58.067,136.426,1.536,4.386,12163.276,10,59.073,1174.51,0,58.13,136.426,386
5.83735998781149,52.6605908631091,2018,3,4,10.058,11.821,32.206,-4.35,4,6.274,23.591,21,30.117,0.236,2.25,46.049,137.562,1.348,4.044,11223.82,10,49.368,954.753,0,46.02,137.562,387
5.83743750937043,52.6605142789633,2018,3,4,10.34,11.586,29.17,-4.35,4,5.238,22.403,21,30.117,0.229,2.25,36.487,135.756,0.859,4.253,11793.904,10,54.825,1088.472,0,36.421,135.756,388
5.83751512086154,52.6604376946834,2018,3,4,10.035,14.567,34.637,-4.35,4,4,22.617,21,30.117,0.237,2.25,46.276,137.741,0.443,4.083,11328.78,10,50.725,978.51,0,46.219,137.741,389
5.83758418328373,52.6603695654309,2018,3,4,9.493,24.043,27.282,-4.35,4,3.138,22.73,21,30.117,0.238,2.25,62.307,133.746,0.431,3.86,10721.203,9.819,49.178,921.46,0,62.08,133.746,390
5.83771054354317,52.6604166394397,2018,3,4,7.208,47.229,17.563,-4.35,4,2.999,23.569,21,30.117,0.24,2.25,98.06,121.233,0.173,2.57,7190.842,9.167,29.71,404.544,0,96.962,121.233,391
5.83764147560669,52.6604847689398,2018,3,4,7.667,24.007,14.491,-4.35,4,4.222,23.647,21,30.117,0.24,2.25,73.765,123.517,1.284,2.62,7328.428,9.583,17.021,237.668,0,73.862,123.517,392
5.83756386411557,52.6605613531372,2018,3,4,7.419,33.081,20.557,-4.35,4,4.975,23.415,21,30.117,0.232,2.25,75.899,120.226,1.143,2.554,7149.909,9.374,21.261,295.359,0,75.835,120.226,393
5.83748634255663,52.6606379372005,2018,3,4,7.645,28.652,28.853,-4.35,4,6.362,23.793,21,30.117,0.24,2.25,49.941,125.152,2.155,2.654,7418.861,9.531,20.528,283.377,0,49.906,125.152,394
5.8374088209977,52.6607145211296,2018,3,4,7.896,22.224,35.724,-4.35,4,6.327,24.048,21,30.117,0.24,2.25,54.866,128.673,1.92,2.728,7623.066,9.667,19.197,266.895,0,54.869,128.673,395
5.83733129943877,52.6607911049245,2018,3,4,7.631,26.753,39.547,-4.35,4,6.349,23.719,21,30.117,0.24,2.25,48.781,123.662,2.132,2.625,7341.746,9.522,19.364,269.492,0,48.749,123.662,396
5.83725368794762,52.6608676885852,2018,3,4,7.347,34.575,44.348,-4.35,4,6.381,23.905,21,30.117,0.24,2.25,51.835,119.682,2.038,2.541,7112.897,9.347,21.679,299.351,0,51.92,119.682,397
5.8371760764565,52.6609442721118,2018,3,4,7.664,28.276,40.683,-4.35,4,6.335,24.418,21,30.117,0.24,2.25,61.564,125.254,1.981,2.658,7428.387,9.517,21.158,292.642,0,61.568,125.254,398
5.83709855489756,52.6610208555041,2018,3,4,7.899,17.636,39.123,-4.35,4,6.418,24.12,21,30.117,0.24,2.25,55.421,129.017,2.102,2.731,7626.067,9.788,15.189,209.993,0,55.398,129.017,399
5.83702103333862,52.6610974387623,2018,3,4,7.463,30.279,25.88,-4.35,4,6.356,24.173,21,30.117,0.24,2.25,56.878,121.892,2.404,2.585,7231.471,9.463,19.714,271.986,0,57.013,121.892,400
5.83694342184747,52.6611740218863,2018,3,4,7.489,34.103,9.358,-4.35,4,6.316,24.149,21,30.117,0.24,2.25,56.963,122.493,2.215,2.6,7273.531,9.375,23.48,323.75,0,56.956,122.493,401
5.83686581035635,52.6612506048761,2018,3,4,7.606,27.224,13.691,-4.35,4,6.357,24.338,21,30.117,0.24,2.25,59.954,124.228,2.239,2.635,7362.147,9.543,19.183,264.563,0,59.9,124.228,402
5.83678828879741,52.6613271877318,2018,3,4,7.896,23.07,21.494,-4.35,4,6.399,24.214,21,30.117,0.24,2.25,57.37,130.404,2.332,2.76,7703.429,9.701,19.7,269.735,0,57.248,130.404,403
5.83671076723848,52.6614037704532,2018,3,4,7.465,33.655,25.357,-4.35,4,6.312,24.195,21,30.117,0.24,2.25,57.838,121.906,2.242,2.588,7239.017,9.365,23.229,320.273,0,57.808,121.906,404
5.83663324567956,52.6614803530405,2018,3,4,7.567,28.039,30.138,-4.35,4,6.364,24.132,21,30.117,0.24,2.25,56.151,124.027,2.383,2.628,7345.523,9.521,19.757,271.129,0,56.182,124.027,405
5.83655563418839,52.6615569354936,2018,3,4,7.684,26.87,37.038,-4.35,4,6.361,23.911,21,30.117,0.24,2.25,52.138,125.792,2.223,2.667,7447.923,9.544,20.715,284.457,0,52.041,125.792,406
5.83647802269728,52.6616335178125,2018,3,4,7.695,25.741,42.627,-4.35,4,6.36,23.898,21,30.117,0.24,2.25,51.932,126.595,2.121,2.679,7483.666,9.595,19.699,268.664,0,51.957,126.595,407
5.83640050113834,52.6617100999973,2018,3,4,7.407,32.743,46.146,-4.35,4,6.387,23.878,21,30.117,0.24,2.25,51.32,121.226,2.096,2.572,7191.463,9.381,21.995,301.85,0,51.29,121.226,408
5.83632297957941,52.6617866820478,2018,3,4,7.762,25.661,40.391,-4.35,4,6.385,23.967,21,30.117,0.24,2.25,53.005,128.548,2.092,2.718,7589.145,9.627,20.482,278.067,0,53.06,128.548,409
5.83624545802047,52.6618632639642,2018,3,4,7.566,30.188,35.421,-4.35,4,6.436,23.423,21,30.117,0.236,2.25,49.98,124.875,2.17,2.643,7386.675,9.491,21.696,295.225,0,50.07,124.875,410
5.83616784652932,52.6619398457464,2018,3,4,7.672,30.117,13.766,-4.35,4,6.387,18.368,21,30.117,0.187,2.25,36.16,127.035,2.112,2.691,7511.619,9.514,23.033,313.833,0,36.1,127.035,411
5.8360902350382,52.6620164273944,2018,3,4,7.714,27.095,10.833,-4.35,4,5.929,22.402,21,30.117,0.223,2.25,57.007,127.767,2.008,2.704,7547.333,9.714,16.583,226.562,0,57.031,127.767,412
5.83601271347926,52.6620930089082,2018,3,4,7.468,32.468,10.272,-4.35,4,6.384,23.634,21,30.117,0.24,2.25,46.918,123.403,1.858,2.613,7301.522,9.741,11.255,155.512,0,46.793,123.403,413
5.83593519192033,52.6621695902878,2018,3,4,7.623,30.568,19.45,-4.35,4,6.408,23.83,21,30.117,0.24,2.243,50.372,125.97,2.036,2.668,7451.421,9.698,15.352,211.331,0,50.417,125.97,414
5.8358576703614,52.6622461715333,2018,3,4,7.678,27.762,23.023,-4.35,4,6.395,23.464,21,30.117,0.24,2.25,43.754,127.341,1.98,2.694,7522.339,9.769,14.191,194.374,0,43.555,127.341,415
5.83578014880247,52.6623227526446,2018,3,4,7.667,29.153,29.898,-4.35,4,6.391,23.933,21,30.117,0.24,2.25,52.298,127.387,1.937,2.696,7525.681,9.757,14.663,200.903,0,52.295,127.387,416
5.83570262724353,52.6623993336217,2018,3,4,7.421,34.017,32.04,-4.35,4,6.338,23.766,21,30.117,0.242,2.25,50.377,123.333,1.945,2.611,7293.837,9.733,11.467,157.479,0,50.358,123.333,417
5.83562510568459,52.6624759144646,2018,3,4,7.77,28.947,35.85,-4.35,4,6.377,23.648,21,30.117,0.257,2.25,51.023,129.954,1.924,2.749,7669.692,9.783,16.296,222.453,0,50.97,129.954,418
5.83554758412566,52.6625524951734,2018,3,4,7.753,24.698,40.225,-4.35,4,5.955,22.12,21,30.117,0.261,2.25,22.298,128.272,2.176,2.715,7575.717,9.754,15.683,214.603,0,22.08,128.272,419
5.83547006256673,52.6626290757479,2018,3,4,7.625,24.325,48.704,-4.35,4,4.149,17.384,21,30.117,0.207,2.25,2.175,125.711,1.921,2.659,7422.227,9.8,11.453,156.332,0,2.095,125.711,420
5.83555245146947,52.6627189092155,2018,3,4,7,50,35.333,-4.35,4,2.637,0,21,30.117,0,2.25,0,115.4,0,2.46,6882.567,9,29.856,410.4,0,0,115.4,420
5.83559632737965,52.6626761476442,2018,3,4,7.063,27.697,33.371,-4.35,4,3.083,8.246,21,30.117,0.104,2.097,1.615,104.686,0.987,2.238,6259.224,9.092,15.83,221.627,0,1.501,104.686,421
5.83567384893858,52.6625995671521,2018,3,4,7,29.392,33.389,-4.35,4,4.387,11.222,21,30.117,0.134,2.11,15.676,103.15,0.908,2.215,6203.04,9,17.592,251.617,0,15.671,103.15,422
5.83575137049751,52.6625229865258,2018,3,4,7,33.266,20.745,-4.35,4,5.54,22.505,21,30.117,0.245,2.179,43.004,104.58,1.123,2.246,6291.866,9,19.013,271.594,0,43.073,104.58,423
5.83582889205645,52.6624464057654,2018,3,4,7,31.442,21.793,-4.35,4,6.081,23.019,21,30.117,0.24,2.129,38.909,103.856,1.274,2.231,6247.255,9,18.287,261.338,0,38.939,103.856,424
5.83590641361538,52.6623698248707,2018,3,4,7,28.351,20.375,-4.35,4,6.293,23.028,21,30.117,0.24,2.052,39.076,102.357,1.326,2.2,6153.497,9,16.786,239.669,0,38.998,102.357,425
5.83598393517431,52.6622932438419,2018,3,4,7,32.516,31.369,-4.35,4,6.226,23.378,21,30.117,0.241,2.136,45.371,104.487,1.637,2.242,6286.799,9,18.923,270.548,0,45.362,104.487,426
5.83606145673325,52.6622166626789,2018,3,4,7,28.706,38.676,-4.35,4,6.169,22.932,21,30.117,0.24,2.157,36.532,101.961,1.457,2.192,6138.792,9,16.393,235.75,0,36.593,101.961,427
5.83613897829218,52.6621400813818,2018,3,4,7,29.22,36.265,-4.35,4,6.301,23.336,21,30.117,0.24,2.075,44.886,103.129,1.612,2.215,6198.735,9,17.568,250.23,0,45.007,103.129,428
5.83621649985112,52.6620634999504,2018,3,4,7,32.043,36.505,-4.35,4,6.281,23.163,21,30.117,0.24,2.114,40.684,104.342,1.552,2.242,6276.46,9,18.768,268.206,0,40.724,104.342,429
5.83629411134223,52.6619869183849,2018,3,4,7,29.586,34.23,-4.35,4,6.267,23.366,21,30.117,0.24,2.126,44.711,102.933,1.709,2.212,6192.822,9,17.362,248.595,0,44.779,102.933,430
5.83637172283339,52.6619103366852,2018,3,4,7,30.942,29.323,-4.35,4,6.196,23.455,21,30.117,0.24,2.154,46.327,103.469,1.634,2.223,6225.317,9,17.895,256.132,0,46.308,103.469,431
5.83644924439232,52.6618337548513,2018,3,4,7,32.749,33.749,-4.35,4,6.314,23.461,21,30.117,0.24,2.203,45.259,104.847,1.656,2.25,6302.933,9,19.285,274.484,0,45.345,104.847,432
5.83652676595126,52.6617571728832,2018,3,4,7,30.873,26.201,-4.35,4,6.189,23.406,21,30.117,0.24,2.25,44.454,103.672,1.836,2.227,6233.853,9,18.096,258.232,0,44.348,103.672,433
5.83660428751019,52.661680590781,2018,3,4,7,31.704,18.253,-4.35,4,6.202,23.556,21,30.117,0.24,2.25,47.057,103.895,1.703,2.231,6248.378,9,18.324,261.598,0,47.014,103.895,434
5.83668189900131,52.6616040085445,2018,3,4,7,30.021,20.715,-4.35,4,6.251,23.516,21,30.117,0.24,2.25,45.852,103.067,1.785,2.212,6194.769,9,17.502,249.146,0,45.823,103.067,435
5.83675951049247,52.6615274261739,2018,3,4,7,31.283,22.433,-4.35,4,6.252,23.342,21,30.117,0.24,2.25,42.805,103.986,1.73,2.233,6250.079,9,18.406,262.096,0,42.925,103.986,436
5.8368370320514,52.6614508436691,2018,3,4,7,30.32,34.949,-4.35,4,6.253,23.602,21,30.117,0.24,2.25,47.415,103.368,1.781,2.219,6213.914,9,17.803,253.615,0,47.296,103.368,437
5.83691455361033,52.6613742610301,2018,3,4,7,29.891,38.244,-4.35,4,6.114,23.693,21,30.117,0.24,2.25,49.78,103.252,1.67,2.217,6205.675,9,17.682,251.707,0,49.763,103.252,438
5.83699207516927,52.661297678257,2018,3,4,7,32.559,35.684,-4.35,4,6.113,23.646,21,30.117,0.24,2.25,49.131,104.689,1.917,2.247,6291.67,9,19.114,271.791,0,48.987,104.689,439
5.83706968666039,52.6612210953496,2018,3,4,7,31.651,25.213,-4.35,4,6.215,23.87,21,30.117,0.24,2.25,52.366,104.038,2.043,2.235,6261.509,9,18.476,264.635,0,52.324,104.038,440
5.83714729815154,52.6611445123081,2018,3,4,7,29.924,32.438,-4.35,4,6.19,23.901,21,30.117,0.24,2.25,53.284,103.287,1.989,2.218,6206.283,9,17.718,251.861,0,53.19,103.287,441
5.83722481971047,52.6610679291324,2018,3,4,7,33.114,34.679,-4.35,4,6.145,24.004,21,30.117,0.24,2.25,55.639,105.118,2.037,2.253,6309.996,9,19.547,276.136,0,55.738,105.118,442
5.83730234126941,52.6609913458225,2018,3,4,7,31.842,26.545,-4.35,4,6.247,23.484,21,30.117,0.24,2.25,45.147,104.279,2.195,2.239,6267.753,9,18.703,266.166,0,45.111,104.279,443
5.83737995276052,52.6609147623785,2018,3,4,7,32.631,23.434,-4.35,4,6.239,23.949,21,30.117,0.24,2.25,53.8,104.763,2.058,2.246,6290.116,9,19.191,271.464,0,53.701,104.763,444
5.83745756425169,52.6608381788002,2018,3,4,7,27.125,19.209,-4.35,4,6.146,23.614,21,30.117,0.24,2.25,47.929,101.762,1.579,2.184,6103.228,9,16.19,227.863,0,47.956,101.762,445
5.83753508581061,52.6607615950878,2018,3,4,7,33.648,22.679,-4.35,4,6.063,23.663,21,30.117,0.24,2.25,49.077,105.373,1.879,2.257,6319.858,9,19.799,278.455,0,49.035,105.373,446
5.83761260736955,52.6606850112412,2018,3,4,7,32.583,33.253,-4.35,4,6.134,23.511,21,30.117,0.245,2.25,47.175,104.94,1.974,2.251,6300.255,9,19.378,273.827,0,47.273,104.94,447
5.83769012892848,52.6606084272604,2018,3,4,7,27.14,36.75,-4.35,4,5.025,21.41,21,30.117,0.232,2.25,32.165,101.943,1.08,2.185,6109.092,9,16.382,229.223,0,32.205,101.943,448
5.8377677404196,52.6605318431454,2018,3,4,7,33.431,25.966,-4.35,4,4.093,16.523,21,30.117,0.191,2.25,27.623,105.498,1.283,2.26,6323.522,9,19.933,279.659,0,27.532,105.498,449
5.83783672186756,52.6604637680637,2018,3,4,7.067,32.91,15.906,-4.35,4,3.094,13.537,21,30.117,0.153,2.25,45.016,107.789,1.032,2.303,6438.107,9.067,19.832,275.238,0,44.663,107.789,450
5.83796316310127,52.6605108424942,2018,3,4,7.839,18.305,30.177,-4.35,4,3.801,17.712,21,30.117,0.228,2.25,1.917,126.391,1.859,2.676,7478.256,9.711,15.329,211.986,0,2.004,126.391,451
5.83789418509695,52.6605789173003,2018,3,4,7.983,19.172,28.41,-4.35,4,5.047,20.233,21,30.117,0.257,2.25,10.113,130.416,1.768,2.76,7702.693,9.75,17.952,246.26,0,10.011,130.416,452
5.83781657360583,52.6606555013328,2018,3,4,7.714,24.944,22.941,-4.35,4,6.335,23.18,21,30.117,0.261,2.25,42.646,125.311,2.005,2.658,7421.851,9.578,19.018,262.111,0,42.528,125.311,453
5.83773905204689,52.6607320852312,2018,3,4,7.912,19.379,15.773,-4.35,4,6.374,23.518,21,30.117,0.245,2.25,45.862,128.677,1.984,2.726,7606.546,9.733,16.837,231.89,0,45.882,128.677,454
5.83766153048796,52.6608086689953,2018,3,4,8.13,21.676,13.352,-4.35,4,6.356,23.923,21,30.117,0.241,2.25,52.67,134.341,2.501,2.844,7929.622,9.75,21.875,299.677,0,52.785,134.341,455
5.83758400892902,52.6608852526253,2018,3,4,7.771,21.71,15.949,-4.35,4,6.384,23.833,21,30.117,0.246,2.25,51.7,125.494,2.52,2.661,7433.346,9.646,16.763,232.276,0,51.673,125.494,456
5.83750639743787,52.660961836121,2018,3,4,7.908,21.122,33.785,-4.35,4,6.388,24.656,21,30.117,0.248,2.25,67.375,128.829,2.29,2.731,7621.772,9.694,18.357,253.504,0,67.298,128.829,457
5.83742878594675,52.6610384194826,2018,3,4,7.883,23.601,33.562,-4.35,4,6.389,24.144,21,30.117,0.24,2.25,56.122,128.5,2.285,2.727,7611.698,9.633,20.22,280.333,0,56.038,128.5,458
5.83735126438781,52.66111500271,2018,3,4,7.842,24.782,43.015,-4.35,4,6.407,24.277,21,30.117,0.24,2.25,58.361,127.616,2.398,2.709,7562.172,9.6,20.533,284.32,0,58.37,127.616,459
5.83727374282889,52.6611915858033,2018,3,4,8.006,19.692,44.506,-4.35,4,6.379,24.38,21,30.117,0.24,2.25,60.457,130.351,2.288,2.763,7712.028,9.731,18.577,257.442,0,60.441,130.351,460
5.83719613133773,52.6612681687623,2018,3,4,7.967,21.532,38.627,-4.35,4,6.411,24.192,21,30.117,0.24,2.25,56.777,129.54,2.124,2.747,7671.017,9.683,19.458,270.22,0,56.934,129.54,461
5.83711851984661,52.6613447515872,2018,3,4,7.847,23.386,33.504,-4.35,4,6.365,23.984,21,30.117,0.243,2.25,53.803,127.132,2.098,2.698,7535.719,9.625,19.16,266.192,0,53.833,127.132,462
5.83704099828768,52.6614213342778,2018,3,4,7.873,22.397,27.251,-4.35,4,6.403,23.976,21,30.117,0.24,2.25,53.005,127.358,2.13,2.703,7549.564,9.644,18.676,260.043,0,52.975,127.358,463
5.83696347672874,52.6614979168343,2018,3,4,7.925,15.342,18.95,-4.35,4,6.366,23.764,21,30.117,0.24,2.25,49.436,127.503,1.771,2.703,7547.877,9.8,13.253,185.697,0,49.548,127.503,464
5.83688595516981,52.6615744992567,2018,3,4,7.787,25.089,15.833,-4.35,4,6.395,23.76,21,30.117,0.24,2.25,49.068,125.55,1.958,2.666,7454.691,9.57,19.543,273.174,0,48.989,125.55,465
5.83680834367865,52.6616510815448,2018,3,4,7.848,24.726,10.879,-4.35,4,6.408,23.69,21,30.117,0.246,2.25,48.843,126.84,1.976,2.693,7524.539,9.598,19.836,276.262,0,48.806,126.84,466
5.83673073218754,52.6617276636988,2018,3,4,8.079,11.533,32.588,-4.35,4,6.375,23.497,21,30.117,0.241,2.25,44.594,129.494,1.852,2.744,7660.298,9.879,12.409,174.365,0,44.581,129.494,467
5.8366532106286,52.6618042457185,2018,3,4,7.812,24.394,30.404,-4.35,4,6.381,23.681,21,30.117,0.24,2.25,47.807,126.064,1.8,2.678,7483.617,9.587,19.441,271.779,0,47.846,126.064,468
5.83657568906967,52.6618808276041,2018,3,4,8.02,20.818,36.033,-4.35,4,6.4,23.789,21,30.117,0.24,2.25,49.635,130.011,1.685,2.757,7701.572,9.7,19.336,269.228,0,49.564,130.011,469
5.83649816751074,52.6619574093555,2018,3,4,7.705,20.759,44.944,-4.35,4,6.35,23.412,21,30.117,0.24,2.25,43.113,123.298,1.793,2.615,7315.937,9.638,14.826,207.849,0,43.271,123.298,470
5.83642055601958,52.6620339909728,2018,3,4,8.067,18.004,40.29,-4.35,4,6.355,23.401,21,30.117,0.24,2.25,42.809,129.7,1.711,2.753,7686.372,9.731,17.926,250.874,0,42.831,129.7,471
5.83634294452846,52.6621105724558,2018,3,4,7.862,19.13,34.941,-4.35,4,6.407,23.507,21,30.117,0.24,2.25,44.573,126.096,1.373,2.675,7475.22,9.695,15.58,218.142,0,44.547,126.096,472
5.83626542296953,52.6621871538047,2018,3,4,7.649,22.171,29.876,-4.35,4,6.334,23.418,21,30.117,0.24,2.25,43.524,121.125,1.754,2.573,7201.514,9.566,15.275,215.434,0,43.592,121.125,473
5.83618790141059,52.6622637350194,2018,3,4,8.034,19.433,25.616,-4.35,4,6.397,22.976,21,30.117,0.24,2.25,34.924,129.571,1.505,2.746,7674.295,9.72,18.187,253.137,0,34.926,129.571,474
5.83611037985166,52.6623403160999,2018,3,4,8.091,18.544,19.396,-4.35,4,6.378,23.236,21,30.117,0.24,2.25,39.721,130.65,1.728,2.769,7732.926,9.75,18.18,252.642,0,39.904,130.65,475
5.83603285829273,52.6624168970462,2018,3,4,7.904,21.886,14.449,-4.35,4,6.384,23.337,21,30.117,0.242,2.25,41.754,126.759,1.554,2.689,7518.143,9.639,18.29,255.059,0,41.742,126.759,476
5.83595533673379,52.6624934778584,2018,3,4,7.841,19.798,12.412,-4.35,4,6.395,23.617,21,30.117,0.241,2.25,46.776,125.198,1.379,2.656,7423.82,9.674,15.46,216.008,0,46.841,125.198,477
5.83587781517486,52.6625700585364,2018,3,4,7.766,31.496,33.322,-4.35,4,5.995,21.896,21,30.117,0.232,2.25,31.786,128.633,0.521,2.721,7608.696,9.79,14.719,204.107,0,31.898,128.633,478
5.83580029361593,52.6626466390801,2018,3,4,7.495,35.589,32.922,-4.35,4,3.624,13.947,21,30.117,0.148,2.25,30.951,122.426,0.528,2.597,7269.011,9.519,18.254,253.852,0,31.111,122.426,479
5.83572277205699,52.6627232194897,2018,3,4,7.644,33.938,29.99,-4.35,4,3.204,9.379,21,30.117,0.104,2.25,9.55,126.302,0.503,2.677,7477.97,9.563,20.574,282.486,0,9.745,126.302,480
5.8358049772639,52.6627540974847,2018,3,4,9,18,3.333,-4.35,4,3.417,21.967,21,30.117,0.24,2.25,31.967,152.433,0.98,3.22,8950.3,10,31.019,420.967,0,32.367,152.433,480
5.83588347195229,52.6626778991886,2018,3,4,9,15.908,8.958,-4.35,4,5.171,21.647,21,30.117,0.241,2.25,14.024,150.706,0.862,3.182,8855.438,10,29.272,397.996,0,13.824,150.706,480
5.83597088807766,52.6625930901205,2018,3,4,9,14.818,14.818,-4.35,4,6.419,22.173,21,30.117,0.24,2.25,20.409,149.773,0.495,3.164,8809.618,10,28.335,386.873,0,20.645,149.773,480
5.83604701254471,52.6625191815521,2018,3,4,9,18,19.75,-4.35,4,6.412,21.3,21,30.117,0.24,2.25,4.775,152.5,0.44,3.22,8966.7,10,31.091,424.925,0,4.775,152.5,480
5.83611264562109,52.6624554665523,2018,3,4,9,16.833,25.333,-4.35,4,6.468,21.483,21,30.117,0.24,2.25,8.8,151.567,0.582,3.207,8916.317,10,30.131,412.717,0,8.717,151.567,480
5.83619754192746,52.6623730491392,2018,3,4,9,16.833,30.75,-4.35,4,6.371,22.731,21,30.117,0.24,2.25,30.408,151.617,0.86,3.208,8921.944,10,30.169,414.064,0,30.456,151.617,480
5.8362760596687,52.6622968499308,2018,3,4,9,18,36,-4.35,4,6.475,22.825,21,30.117,0.24,2.25,31.775,152.6,0.198,3.23,8982.6,10,31.179,428.75,0,31.525,152.6,480
5.83635459754191,52.6622205957966,2018,3,4,9,17.125,41.188,-4.35,4,6.374,22.25,21,30.117,0.24,2.25,22.012,151.913,1.482,3.215,8945.875,10,30.498,419.869,0,21.95,151.913,480
5.83643309416146,52.6621443965704,2018,3,4,9,16.25,46.867,-4.35,4,6.351,22.79,21,30.117,0.24,2.25,31.693,151.25,1.058,3.201,8909.787,10,29.844,411.093,0,31.748,151.25,480
5.83655361854983,52.6620743637735,2018,3,4,8.418,14.354,44.799,-4.35,4,5.782,18.925,21,30.117,0.207,2.25,18.962,133.761,1.449,2.84,7899.827,9.599,23.82,327.58,0,19.056,133.761,481
5.83662443232365,52.6620044819752,2018,3,4,7.45,13.768,24.61,-4.35,4,5.17,19.211,21,30.117,0.22,2.25,16.696,106.598,1.471,2.272,6331.202,9.172,13.595,183.199,0,16.563,106.598,482
5.83670195388259,52.6619279003062,2018,3,4,7.121,13.155,24.048,-4.35,4,6.323,23.062,21,30.117,0.24,2.25,37.459,96.486,1.974,2.061,5748.266,8.893,10.351,138.533,0,37.487,96.486,483
5.83677947544152,52.6618513185031,2018,3,4,7.333,11.637,26.43,-4.35,4,6.404,23.708,21,30.117,0.239,2.25,47.956,101.785,1.86,2.173,6053.981,9.045,11.699,157.37,0,48.142,101.785,484
5.83685699700045,52.6617747365658,2018,3,4,7.49,13.448,23.184,-4.35,4,6.391,23.919,21,30.117,0.24,2.25,52.04,107.338,1.916,2.287,6375.76,9.206,13.458,181.658,0,52.033,107.338,485
5.83693460849157,52.6616981544943,2018,3,4,7.229,12.92,27.013,-4.35,4,6.405,23.664,21,30.117,0.241,2.25,47.448,99.566,2.001,2.126,5927.074,8.973,11.404,153.382,0,47.433,99.566,486
5.83701221998273,52.6616215722887,2018,3,4,7.327,10.652,36.162,-4.35,4,6.385,23.677,21,30.117,0.24,2.25,47.673,100.583,2.176,2.146,5986.756,8.916,11.868,160.791,0,47.72,100.583,487
5.83708974154166,52.6615449899488,2018,3,4,7.396,12.023,32.203,-4.35,4,6.406,24.087,21,30.117,0.241,2.25,55.125,103.728,2.089,2.213,6167.838,9.118,12.034,162.183,0,55.139,103.728,488
5.8371672631006,52.6614684074748,2018,3,4,7.346,14.281,32.739,-4.35,4,6.354,23.696,21,30.117,0.24,2.25,48.269,103.999,2.107,2.218,6185.256,9.173,12.219,164.483,0,48.176,103.999,489
5.83724478465953,52.6613918248666,2018,3,4,7.31,13.08,33.556,-4.35,4,6.421,24.103,21,30.117,0.24,2.25,55.103,101.559,2.413,2.168,6046.26,9.005,11.857,160.885,0,55.032,101.559,490
5.83732239615064,52.6613152421242,2018,3,4,7.056,8.834,33.754,-4.35,4,6.386,24.188,21,30.117,0.24,2.25,56.946,91.852,2.037,1.966,5486.403,8.864,7.255,97.034,0,57.034,91.852,491
5.8374000076418,52.6612386592477,2018,3,4,7.475,13.075,31.505,-4.35,4,6.409,24.159,21,30.117,0.242,2.25,56.661,106.613,2.252,2.273,6337.677,9.215,12.801,173.52,0,56.652,106.613,492
5.83747752920073,52.6611620762369,2018,3,4,7.604,14.757,22.274,-4.35,4,6.424,24.006,21,30.117,0.243,2.25,53.829,110.725,2.368,2.36,6575.834,9.168,15.49,211.763,0,53.698,110.725,493
5.83755505075967,52.661085493092,2018,3,4,7.417,12.249,24.499,-4.35,4,6.424,24.182,21,30.117,0.24,2.25,56.529,104.232,2.254,2.223,6201.619,9.151,11.883,161.338,0,56.529,104.232,494
5.83763266225079,52.6610089098129,2018,3,4,7.111,10.632,28.368,-4.35,4,6.449,24.388,21,30.117,0.24,2.25,59.938,94.075,2.023,2.013,5620.636,8.895,8.148,110.816,0,60.021,94.075,495
