Lat,Lon,Hoogte,EC 0.5m,EC 1m,EC 1.5m,EC 3m,Class_3,Class_5,Outlier
52.6620306,5.8339559,-6.5,11.8,27.0,31.8,48.2,2,2,0.0
52.6620396,5.8339565,-6.6,12.1,27.2,31.8,48.1,2,2,0.0
52.6620486,5.8339571,-6.6,12.3,27.5,32.1,48.0,2,2,0.0
52.6620575,5.8339577,-6.6,12.7,27.8,32.4,47.9,2,2,0.0
52.6620665,5.8339582,-6.6,13.1,28.0,32.8,47.8,2,2,0.0
52.6620755,5.8339588,-6.6,13.6,28.3,33.1,47.7,2,2,0.0
52.6620845,5.8339594,-6.6,14.1,28.7,33.2,47.6,2,2,0.0
52.6620935,5.8339600,-6.6,14.1,28.7,33.3,47.5,2,2,0.0
52.6621024,5.8339606,-6.6,14.1,28.7,33.3,47.5,2,2,0.0
52.6621114,5.8339611,-6.6,14.1,28.7,33.3,47.5,2,2,0.0
52.6621204,5.8339617,-6.6,14.1,28.3,33.3,47.4,2,2,0.0
52.6621294,5.8339623,-6.6,14.1,28.3,33.3,47.4,2,2,0.0
52.6618148,5.8339567,-6.5,10.7,25.6,31.0,48.2,1,2,0.0
52.6618237,5.8339573,-6.5,10.7,25.6,31.0,48.2,1,2,0.0
52.6618327,5.8339579,-6.5,10.8,25.6,31.0,48.3,1,2,0.0
52.6618417,5.8339585,-6.5,10.9,25.7,31.1,48.3,1,2,0.0
52.6618507,5.8339591,-6.5,11.2,25.7,31.5,48.4,1,2,0.0
52.6618596,5.8339596,-6.5,11.2,25.7,31.7,48.6,1,2,0.0
52.6618686,5.8339602,-6.5,11.3,25.8,31.8,48.9,1,2,0.0
52.6618776,5.8339608,-6.5,11.3,25.9,31.8,48.9,1,2,0.0
52.6618866,5.8339614,-6.5,11.3,26.2,31.8,49.2,1,2,0.0
52.6618956,5.8339620,-6.5,11.4,26.5,31.8,49.4,1,2,0.0
52.6619045,5.8339625,-6.5,11.5,26.8,31.9,49.4,1,2,0.0
52.6619135,5.8339631,-6.5,11.5,27.0,32.0,49.6,1,2,0.0
52.6619225,5.8339637,-6.5,11.5,27.1,32.1,49.8,1,2,0.0
52.6619315,5.8339643,-6.5,11.6,27.2,32.2,50.0,1,2,0.0
52.6619405,5.8339649,-6.5,11.8,27.3,32.2,50.0,1,2,0.0
52.6619494,5.8339655,-6.5,11.9,27.5,32.3,50.0,1,2,0.0
52.6619584,5.8339660,-6.5,11.9,27.7,32.5,50.0,1,2,0.0
52.6619674,5.8339666,-6.5,11.9,27.7,32.3,49.7,1,2,0.0
52.6619764,5.8339672,-6.5,11.8,27.3,32.1,49.5,1,2,0.0
52.6619854,5.8339678,-6.5,11.7,27.1,32.0,49.4,1,2,0.0
52.6619943,5.8339684,-6.5,11.7,26.9,32.0,49.2,1,2,0.0
52.6620033,5.8339689,-6.5,11.6,26.8,31.8,48.8,1,2,0.0
52.6620123,5.8339695,-6.5,11.5,26.7,31.8,48.5,1,2,0.0
52.6620213,5.8339701,-6.5,11.5,26.7,31.8,48.4,2,2,0.0
52.6620302,5.8339707,-6.5,11.6,26.9,31.8,48.3,2,2,0.0
52.6620392,5.8339713,-6.5,11.9,27.1,31.8,48.1,2,2,0.0
52.6620482,5.8339718,-6.6,12.1,27.3,32.0,48.1,2,2,0.0
52.6620572,5.8339724,-6.6,12.3,27.5,32.2,48.1,2,2,0.0
52.6620662,5.8339730,-6.6,12.7,27.8,32.5,48.1,2,2,0.0
52.6620751,5.8339736,-6.6,13.2,28.0,33.0,48.0,2,2,0.0
52.6620841,5.8339742,-6.6,13.8,28.3,33.1,47.7,2,2,0.0
52.6620931,5.8339748,-6.6,14.0,28.3,33.2,47.6,2,2,0.0
52.6621021,5.8339753,-6.6,14.0,28.3,33.3,47.5,2,2,0.0
52.6621111,5.8339759,-6.6,14.0,28.3,33.3,47.5,2,2,0.0
52.6621200,5.8339765,-6.6,14.0,28.3,33.3,47.4,2,2,0.0
52.6621290,5.8339771,-6.6,13.9,28.3,33.3,47.4,2,2,0.0
52.6621380,5.8339777,-6.6,13.7,28.3,33.3,47.3,2,2,0.0
52.6618054,5.8339709,-6.5,11.0,25.8,31.2,48.1,1,2,0.0
52.6618144,5.8339715,-6.5,10.7,25.6,31.0,48.1,1,2,0.0
52.6618234,5.8339721,-6.5,10.7,25.6,31.0,48.1,1,2,0.0
52.6618324,5.8339727,-6.5,10.8,25.7,31.0,48.2,1,2,0.0
52.6618413,5.8339732,-6.5,10.9,25.7,31.0,48.3,1,2,0.0
52.6618503,5.8339738,-6.5,11.1,25.7,31.3,48.4,1,2,0.0
52.6618593,5.8339744,-6.5,11.3,25.7,31.6,48.4,1,2,0.0
52.6618683,5.8339750,-6.5,11.3,25.8,31.8,48.8,1,2,0.0
52.6618773,5.8339756,-6.5,11.3,25.9,31.8,49.0,1,2,0.0
52.6618862,5.8339762,-6.5,11.4,26.2,31.8,49.3,1,2,0.0
52.6618952,5.8339767,-6.5,11.5,26.5,31.9,49.4,1,2,0.0
52.6619042,5.8339773,-6.5,11.5,26.8,32.0,49.7,1,2,0.0
52.6619132,5.8339779,-6.5,11.6,27.0,32.1,49.8,1,2,0.0
52.6619221,5.8339785,-6.5,11.6,27.1,32.2,50.0,1,2,0.0
52.6619311,5.8339791,-6.5,11.7,27.3,32.4,50.3,1,2,0.0
52.6619401,5.8339796,-6.5,11.9,27.5,32.6,50.5,2,2,0.0
52.6619491,5.8339802,-6.5,12.0,27.8,32.7,50.5,2,2,0.0
52.6619581,5.8339808,-6.5,12.1,27.9,32.8,50.4,2,2,0.0
52.6619670,5.8339814,-6.5,12.1,27.9,32.9,50.3,2,2,0.0
52.6619760,5.8339820,-6.5,11.9,27.6,32.7,50.0,2,2,0.0
52.6619850,5.8339825,-6.5,11.8,27.3,32.5,49.9,2,2,0.0
52.6619940,5.8339831,-6.5,11.7,27.1,32.4,49.7,1,2,0.0
52.6620030,5.8339837,-6.5,11.7,26.8,32.1,49.4,1,2,0.0
52.6620119,5.8339843,-6.5,11.5,26.7,32.0,48.9,1,2,0.0
52.6620209,5.8339849,-6.5,11.5,26.7,31.8,48.5,1,2,0.0
52.6620299,5.8339855,-6.5,11.5,26.8,31.8,48.3,2,2,0.0
52.6620389,5.8339860,-6.5,11.7,27.0,31.8,48.2,2,2,0.0
52.6620479,5.8339866,-6.6,11.9,27.2,31.9,48.1,2,2,0.0
52.6620568,5.8339872,-6.6,12.1,27.3,32.1,48.4,2,2,0.0
52.6620658,5.8339878,-6.6,12.4,27.5,32.5,48.6,2,2,0.0
52.6620748,5.8339884,-6.6,12.9,27.9,32.8,48.6,2,2,0.0
52.6620838,5.8339889,-6.6,13.4,28.0,33.0,48.1,2,2,0.0
52.6620927,5.8339895,-6.6,13.7,28.3,33.1,47.9,2,2,0.0
52.6621017,5.8339901,-6.6,13.8,28.3,33.2,47.8,2,2,0.0
52.6621107,5.8339907,-6.6,14.0,28.3,33.2,47.4,2,2,0.0
52.6621197,5.8339913,-6.6,13.8,28.3,33.2,47.3,2,2,0.0
52.6621287,5.8339918,-6.6,13.7,28.3,33.2,47.3,2,2,0.0
52.6621376,5.8339924,-6.6,13.6,28.1,33.2,47.3,2,2,0.0
52.6621466,5.8339930,-6.6,13.6,27.2,33.1,46.2,2,2,0.0
52.6617871,5.8339845,-6.5,11.5,26.3,31.8,48.2,1,2,0.0
52.6617961,5.8339851,-6.5,11.5,26.1,31.7,48.2,1,2,0.0
52.6618051,5.8339857,-6.5,11.2,25.9,31.3,48.2,1,2,0.0
52.6618140,5.8339863,-6.5,10.8,25.7,31.1,48.2,1,2,0.0
52.6618230,5.8339869,-6.5,10.7,25.6,31.0,48.2,1,2,0.0
52.6618320,5.8339874,-6.5,10.8,25.6,31.0,48.2,1,2,0.0
52.6618410,5.8339880,-6.5,10.8,25.7,31.0,48.3,1,2,0.0
52.6618500,5.8339886,-6.5,10.9,25.7,31.1,48.4,1,2,0.0
52.6618589,5.8339892,-6.5,11.2,25.7,31.4,48.4,1,2,0.0
52.6618679,5.8339898,-6.5,11.3,25.9,31.7,48.8,1,2,0.0
52.6618769,5.8339903,-6.5,11.4,26.0,31.8,49.0,1,2,0.0
52.6618859,5.8339909,-6.5,11.4,26.3,31.9,49.4,1,2,0.0
52.6618949,5.8339915,-6.5,11.5,26.6,31.9,49.6,1,2,0.0
52.6619038,5.8339921,-6.5,11.6,26.9,32.1,49.8,1,2,0.0
52.6619128,5.8339927,-6.5,11.7,27.1,32.2,50.0,1,2,0.0
52.6619218,5.8339932,-6.5,11.7,27.2,32.4,50.3,1,2,0.0
52.6619308,5.8339938,-6.5,11.9,27.5,32.7,50.6,2,2,0.0
52.6619398,5.8339944,-6.5,12.0,27.8,32.9,50.8,2,2,0.0
52.6619487,5.8339950,-6.5,12.2,28.0,33.1,50.8,2,2,0.0
52.6619577,5.8339956,-6.5,12.2,28.0,33.2,50.8,2,2,0.0
52.6619667,5.8339962,-6.5,12.2,28.0,33.2,50.7,2,2,0.0
52.6619757,5.8339967,-6.5,11.9,27.9,33.1,50.5,2,2,0.0
52.6619846,5.8339973,-6.5,11.9,27.3,32.9,50.3,2,2,0.0
52.6619936,5.8339979,-6.5,11.8,27.2,32.9,50.3,2,2,0.0
52.6620026,5.8339985,-6.5,11.7,26.9,32.6,49.9,1,2,0.0
52.6620116,5.8339991,-6.5,11.5,26.8,32.3,49.6,1,2,0.0
52.6620206,5.8339996,-6.5,11.4,26.7,32.0,48.9,1,2,0.0
52.6620295,5.8340002,-6.5,11.4,26.7,31.9,48.8,1,2,0.0
52.6620385,5.8340008,-6.5,11.6,26.9,31.9,48.6,1,2,0.0
52.6620475,5.8340014,-6.6,11.9,27.1,32.0,48.6,2,2,0.0
52.6620565,5.8340020,-6.6,11.9,27.3,32.2,48.8,2,2,0.0
52.6620655,5.8340025,-6.6,12.2,27.4,32.5,49.0,2,2,0.0
52.6620744,5.8340031,-6.6,12.5,27.7,32.8,49.1,2,2,0.0
52.6620834,5.8340037,-6.6,12.9,27.8,33.0,48.7,2,2,0.0
52.6620924,5.8340043,-6.6,13.4,28.0,33.0,48.6,2,2,0.0
52.6621014,5.8340049,-6.6,13.6,28.2,33.1,48.3,2,2,0.0
52.6621104,5.8340055,-6.6,13.7,28.3,33.2,47.8,2,2,0.0
52.6621193,5.8340060,-6.6,13.6,28.3,33.2,47.3,2,2,0.0
52.6621283,5.8340066,-6.6,13.6,28.1,33.2,47.3,2,2,0.0
52.6621373,5.8340072,-6.6,13.6,27.5,33.0,46.2,2,2,0.0
52.6621463,5.8340078,-6.6,13.6,27.0,31.7,46.1,2,2,0.0
52.6617778,5.8339987,-6.5,11.7,27.0,31.9,48.8,1,2,0.0
52.6617868,5.8339993,-6.5,11.6,26.5,31.9,48.4,1,2,0.0
52.6617957,5.8339999,-6.5,11.5,26.2,31.8,48.2,1,2,0.0
52.6618047,5.8340005,-6.5,11.5,26.1,31.4,48.2,1,2,0.0
52.6618137,5.8340010,-6.5,11.0,25.9,31.3,48.2,1,2,0.0
52.6618227,5.8340016,-6.5,10.8,25.6,31.1,48.2,1,2,0.0
52.6618317,5.8340022,-6.5,10.8,25.6,31.0,48.2,1,2,0.0
52.6618406,5.8340028,-6.5,10.8,25.6,31.0,48.3,1,2,0.0
52.6618496,5.8340034,-6.5,10.9,25.7,31.1,48.4,1,2,0.0
52.6618586,5.8340039,-6.5,11.1,25.7,31.3,48.4,1,2,0.0
52.6618676,5.8340045,-6.5,11.3,25.9,31.5,48.8,1,2,0.0
52.6618765,5.8340051,-6.5,11.4,26.1,31.8,49.1,1,2,0.0
52.6618855,5.8340057,-6.5,11.5,26.4,31.9,49.4,1,2,0.0
52.6618945,5.8340063,-6.5,11.6,26.7,32.1,49.7,1,2,0.0
52.6619035,5.8340069,-6.5,11.7,27.0,32.2,50.0,1,2,0.0
52.6619125,5.8340074,-6.5,11.7,27.1,32.4,50.2,1,2,0.0
52.6619214,5.8340080,-6.5,11.9,27.4,32.7,50.5,2,2,0.0
52.6619304,5.8340086,-6.5,12.0,27.6,32.9,50.8,2,2,0.0
52.6619394,5.8340092,-6.5,12.2,27.9,33.2,50.9,2,2,0.0
52.6619484,5.8340098,-6.5,12.2,28.1,33.3,51.0,2,3,0.0
52.6619574,5.8340103,-6.5,12.3,28.2,33.3,50.9,2,3,0.0
52.6619663,5.8340109,-6.5,12.3,28.2,33.4,50.9,2,2,0.0
52.6619753,5.8340115,-6.5,12.2,28.0,33.3,50.8,2,2,0.0
52.6619843,5.8340121,-6.5,11.9,27.6,33.3,50.7,2,2,0.0
52.6619933,5.8340127,-6.5,11.8,27.3,33.1,50.6,2,2,0.0
52.6620023,5.8340132,-6.5,11.8,27.1,32.9,50.3,1,2,0.0
52.6620112,5.8340138,-6.5,11.6,26.8,32.6,50.0,1,2,0.0
52.6620202,5.8340144,-6.5,11.4,26.6,32.3,49.6,1,2,0.0
52.6620292,5.8340150,-6.5,11.4,26.6,32.0,49.3,1,2,0.0
52.6620382,5.8340156,-6.5,11.4,26.7,32.0,49.1,1,2,0.0
52.6620471,5.8340162,-6.5,11.7,27.1,32.0,49.1,1,2,0.0
52.6620561,5.8340167,-6.6,11.9,27.3,32.2,49.3,2,2,0.0
52.6620651,5.8340173,-6.6,12.1,27.5,32.5,49.5,2,2,0.0
52.6620741,5.8340179,-6.6,12.2,27.6,32.8,49.4,2,2,0.0
52.6620831,5.8340185,-6.6,12.5,27.6,32.9,49.3,2,2,0.0
52.6620920,5.8340191,-6.6,12.9,27.8,33.0,49.1,2,2,0.0
52.6621010,5.8340196,-6.6,13.4,28.0,33.0,48.8,2,2,0.0
52.6621100,5.8340202,-6.6,13.6,28.0,33.0,48.3,2,2,0.0
52.6621190,5.8340208,-6.6,13.6,27.8,32.7,47.4,2,2,0.0
52.6621280,5.8340214,-6.6,13.6,27.2,32.4,46.4,2,2,0.0
52.6621369,5.8340220,-6.6,13.6,27.2,31.7,46.2,2,2,0.0
52.6621459,5.8340225,-6.6,13.6,26.8,31.7,46.1,2,2,0.0
52.6621549,5.8340231,-6.6,13.6,27.0,31.7,46.1,2,2,0.0
52.6617595,5.8340123,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617684,5.8340129,-6.5,11.8,27.0,32.2,49.0,1,2,0.0
52.6617774,5.8340135,-6.5,11.8,27.0,31.9,49.0,1,2,0.0
52.6617864,5.8340141,-6.5,11.6,26.9,31.9,48.8,1,2,0.0
52.6617954,5.8340146,-6.5,11.6,26.4,31.8,48.2,1,2,0.0
52.6618044,5.8340152,-6.5,11.5,26.2,31.7,48.2,1,2,0.0
52.6618133,5.8340158,-6.5,11.3,26.0,31.4,48.2,1,2,0.0
52.6618223,5.8340164,-6.5,11.1,25.9,31.3,48.2,1,2,0.0
52.6618313,5.8340170,-6.5,10.9,25.6,31.1,48.2,1,2,0.0
52.6618403,5.8340176,-6.5,10.9,25.6,31.1,48.3,1,2,0.0
52.6618493,5.8340181,-6.5,11.0,25.7,31.1,48.4,1,2,0.0
52.6618582,5.8340187,-6.5,11.0,25.7,31.3,48.6,1,2,0.0
52.6618672,5.8340193,-6.5,11.2,25.9,31.5,48.8,1,2,0.0
52.6618762,5.8340199,-6.5,11.4,26.1,31.7,49.1,1,2,0.0
52.6618852,5.8340205,-6.5,11.6,26.5,31.9,49.4,1,2,0.0
52.6618942,5.8340210,-6.5,11.7,26.7,32.1,49.7,1,2,0.0
52.6619031,5.8340216,-6.5,11.8,27.0,32.4,50.0,1,2,0.0
52.6619121,5.8340222,-6.5,11.9,27.3,32.7,50.4,2,2,0.0
52.6619211,5.8340228,-6.5,12.0,27.5,32.9,50.7,2,2,0.0
52.6619301,5.8340234,-6.5,12.2,27.8,33.2,50.9,2,3,0.0
52.6619390,5.8340239,-6.5,12.2,28.0,33.3,51.0,2,3,0.0
52.6619480,5.8340245,-6.5,12.3,28.2,33.4,51.1,2,3,0.0
52.6619570,5.8340251,-6.5,12.3,28.2,33.5,51.1,2,3,0.0
52.6619660,5.8340257,-6.5,12.3,28.2,33.6,51.0,2,3,0.0
52.6619750,5.8340263,-6.5,12.3,28.2,33.5,51.0,2,3,0.0
52.6619839,5.8340268,-6.5,12.0,27.6,33.4,50.9,2,2,0.0
52.6619929,5.8340274,-6.5,11.9,27.3,33.3,50.8,2,2,0.0
52.6620019,5.8340280,-6.5,11.8,27.2,33.1,50.8,2,2,0.0
52.6620109,5.8340286,-6.5,11.7,26.9,32.9,50.4,1,2,0.0
52.6620199,5.8340292,-6.5,11.5,26.6,32.6,50.0,1,2,0.0
52.6620288,5.8340298,-6.5,11.4,26.6,32.0,49.6,1,2,0.0
52.6620378,5.8340303,-6.5,11.4,26.6,32.0,49.6,1,2,0.0
52.6620468,5.8340309,-6.5,11.6,26.9,32.0,49.6,1,2,0.0
52.6620558,5.8340315,-6.6,11.9,27.3,32.2,49.6,2,2,0.0
52.6620648,5.8340321,-6.6,12.1,27.4,32.5,49.7,2,2,0.0
52.6620737,5.8340327,-6.6,12.1,27.5,32.8,49.7,2,2,0.0
52.6620827,5.8340332,-6.6,12.3,27.6,32.8,49.6,2,2,0.0
52.6620917,5.8340338,-6.6,12.5,27.6,32.9,49.3,2,2,0.0
52.6621007,5.8340344,-6.6,12.9,27.7,33.0,49.0,2,2,0.0
52.6621096,5.8340350,-6.6,12.9,27.7,32.8,48.2,2,2,0.0
52.6621186,5.8340356,-6.6,13.2,27.4,32.4,47.1,2,2,0.0
52.6621276,5.8340361,-6.6,13.2,27.0,32.0,46.2,2,2,0.0
52.6621366,5.8340367,-6.6,13.6,27.1,31.7,46.2,2,2,0.0
52.6621456,5.8340373,-6.6,13.6,27.1,31.7,46.1,2,2,0.0
52.6621545,5.8340379,-6.6,13.7,27.2,31.7,46.1,2,2,0.0
52.6621635,5.8340385,-6.6,13.9,27.5,32.0,46.0,2,2,0.0
52.6617501,5.8340265,-6.5,11.9,27.1,32.4,49.2,1,2,0.0
52.6617591,5.8340271,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617681,5.8340277,-6.5,11.9,27.1,32.2,49.1,1,2,0.0
52.6617771,5.8340282,-6.5,11.8,27.0,32.1,49.0,1,2,0.0
52.6617861,5.8340288,-6.5,11.7,27.0,31.9,48.8,1,2,0.0
52.6617950,5.8340294,-6.5,11.6,26.7,31.8,48.6,1,2,0.0
52.6618040,5.8340300,-6.5,11.5,26.3,31.8,48.2,1,2,0.0
52.6618130,5.8340306,-6.5,11.5,26.1,31.5,48.2,1,2,0.0
52.6618220,5.8340312,-6.5,11.3,26.0,31.3,48.2,1,2,0.0
52.6618309,5.8340317,-6.5,11.1,25.8,31.2,48.3,1,2,0.0
52.6618399,5.8340323,-6.5,11.0,25.7,31.1,48.4,1,2,0.0
52.6618489,5.8340329,-6.5,11.0,25.7,31.1,48.5,1,2,0.0
52.6618579,5.8340335,-6.5,11.1,25.7,31.2,48.7,1,2,0.0
52.6618669,5.8340341,-6.5,11.1,25.9,31.4,48.8,1,2,0.0
52.6618758,5.8340346,-6.5,11.4,26.1,31.6,49.1,1,2,0.0
52.6618848,5.8340352,-6.5,11.6,26.6,31.9,49.5,1,2,0.0
52.6618938,5.8340358,-6.5,11.8,26.7,32.1,49.9,1,2,0.0
52.6619028,5.8340364,-6.5,11.9,27.1,32.5,50.1,1,2,0.0
52.6619118,5.8340370,-6.5,12.1,27.5,32.9,50.5,2,2,0.0
52.6619207,5.8340375,-6.5,12.2,27.8,33.1,50.8,2,3,0.0
52.6619297,5.8340381,-6.5,12.2,27.9,33.4,51.1,2,3,0.0
52.6619387,5.8340387,-6.5,12.3,28.2,33.5,51.2,2,3,0.0
52.6619477,5.8340393,-6.5,12.4,28.3,33.7,51.3,2,3,0.0
52.6619567,5.8340399,-6.5,12.4,28.4,33.8,51.4,2,3,0.0
52.6619656,5.8340405,-6.5,12.4,28.3,33.7,51.2,2,3,0.0
52.6619746,5.8340410,-6.5,12.3,28.2,33.6,51.1,2,3,0.0
52.6619836,5.8340416,-6.5,12.1,27.8,33.5,51.1,2,3,0.0
52.6619926,5.8340422,-6.5,11.9,27.4,33.4,51.0,2,2,0.0
52.6620015,5.8340428,-6.5,11.8,27.2,33.3,51.0,2,2,0.0
52.6620105,5.8340434,-6.5,11.7,26.9,33.1,50.8,1,2,0.0
52.6620195,5.8340439,-6.5,11.5,26.6,32.8,50.4,1,2,0.0
52.6620285,5.8340445,-6.5,11.4,26.5,32.3,50.0,1,2,0.0
52.6620375,5.8340451,-6.5,11.4,26.5,32.2,49.7,1,2,0.0
52.6620464,5.8340457,-6.5,11.4,26.7,32.2,49.7,1,2,0.0
52.6620554,5.8340463,-6.5,11.7,27.1,32.2,49.7,1,2,0.0
52.6620644,5.8340468,-6.6,12.0,27.4,32.4,49.7,2,2,0.0
52.6620734,5.8340474,-6.6,12.1,27.5,32.6,49.7,2,2,0.0
52.6620824,5.8340480,-6.6,12.2,27.6,32.8,49.7,2,2,0.0
52.6620913,5.8340486,-6.6,12.3,27.6,32.8,49.3,2,2,0.0
52.6621003,5.8340492,-6.6,12.5,27.6,32.8,49.0,2,2,0.0
52.6621093,5.8340498,-6.6,12.6,27.6,32.7,47.8,2,2,0.0
52.6621183,5.8340503,-6.6,12.9,27.2,32.4,47.0,2,2,0.0
52.6621273,5.8340509,-6.6,13.2,27.0,32.0,46.3,2,2,0.0
52.6621362,5.8340515,-6.6,13.6,27.2,31.8,46.2,2,2,0.0
52.6621452,5.8340521,-6.6,13.8,27.2,31.9,46.1,2,2,0.0
52.6621542,5.8340527,-6.6,14.0,27.3,32.1,46.0,2,2,0.0
52.6621632,5.8340532,-6.6,14.0,27.5,32.2,45.8,2,2,0.0
52.6617318,5.8340401,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617408,5.8340407,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617498,5.8340413,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617588,5.8340419,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617677,5.8340424,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617767,5.8340430,-6.5,11.8,27.0,32.2,49.0,1,2,0.0
52.6617857,5.8340436,-6.5,11.7,27.0,32.0,49.0,1,2,0.0
52.6617947,5.8340442,-6.5,11.6,26.9,31.9,48.8,1,2,0.0
52.6618037,5.8340448,-6.5,11.5,26.5,31.8,48.5,1,2,0.0
52.6618126,5.8340453,-6.5,11.5,26.3,31.6,48.4,1,2,0.0
52.6618216,5.8340459,-6.5,11.3,26.0,31.4,48.4,1,2,0.0
52.6618306,5.8340465,-6.5,11.2,25.9,31.3,48.4,1,2,0.0
52.6618396,5.8340471,-6.5,11.1,25.7,31.2,48.5,1,2,0.0
52.6618486,5.8340477,-6.5,11.1,25.7,31.2,48.5,1,2,0.0
52.6618575,5.8340482,-6.5,11.1,25.7,31.2,48.7,1,2,0.0
52.6618665,5.8340488,-6.5,11.2,25.9,31.4,48.9,1,2,0.0
52.6618755,5.8340494,-6.5,11.4,26.2,31.6,49.2,1,2,0.0
52.6618845,5.8340500,-6.5,11.7,26.6,31.9,49.5,1,2,0.0
52.6618934,5.8340506,-6.5,11.9,27.0,32.3,49.9,1,2,0.0
52.6619024,5.8340512,-6.5,12.1,27.3,32.7,50.3,2,2,0.0
52.6619114,5.8340517,-6.5,12.2,27.7,33.1,50.6,2,2,0.0
52.6619204,5.8340523,-6.5,12.3,27.9,33.4,50.9,2,3,0.0
52.6619294,5.8340529,-6.5,12.4,28.1,33.6,51.2,2,3,0.0
52.6619383,5.8340535,-6.5,12.4,28.4,33.8,51.3,2,3,0.0
52.6619473,5.8340541,-6.5,12.4,28.5,34.0,51.4,2,3,0.0
52.6619563,5.8340546,-6.5,12.5,28.5,34.0,51.5,2,3,0.0
52.6619653,5.8340552,-6.5,12.4,28.4,33.9,51.5,2,3,0.0
52.6619743,5.8340558,-6.5,12.4,28.4,33.8,51.4,2,3,0.0
52.6619832,5.8340564,-6.5,12.1,27.9,33.6,51.2,2,3,0.0
52.6619922,5.8340570,-6.5,11.9,27.4,33.5,51.1,2,2,0.0
52.6620012,5.8340575,-6.5,11.8,27.1,33.3,51.1,2,2,0.0
52.6620102,5.8340581,-6.5,11.8,26.9,33.1,51.0,1,2,0.0
52.6620191,5.8340587,-6.5,11.5,26.6,32.8,50.8,1,2,0.0
52.6620281,5.8340593,-6.5,11.4,26.5,32.4,50.4,1,2,0.0
52.6620371,5.8340599,-6.5,11.3,26.5,32.2,50.0,1,2,0.0
52.6620461,5.8340605,-6.5,11.3,26.5,32.2,49.8,1,2,0.0
52.6620551,5.8340610,-6.5,11.6,26.9,32.2,49.7,1,2,0.0
52.6620640,5.8340616,-6.6,11.9,27.3,32.3,49.7,2,2,0.0
52.6620730,5.8340622,-6.6,12.1,27.5,32.6,49.7,2,2,0.0
52.6620820,5.8340628,-6.6,12.2,27.6,32.7,49.5,2,2,0.0
52.6620910,5.8340634,-6.6,12.3,27.6,32.7,49.3,2,2,0.0
52.6621000,5.8340639,-6.6,12.4,27.6,32.7,48.9,2,2,0.0
52.6621089,5.8340645,-6.6,12.4,27.4,32.6,48.2,2,2,0.0
52.6621179,5.8340651,-6.6,12.6,27.2,32.4,47.1,2,2,0.0
52.6621269,5.8340657,-6.6,13.2,27.2,32.0,46.4,2,2,0.0
52.6621359,5.8340663,-6.6,13.7,27.2,32.0,46.2,2,2,0.0
52.6621449,5.8340668,-6.6,14.0,27.4,32.1,46.1,2,2,0.0
52.6621538,5.8340674,-6.6,14.0,27.4,32.2,45.9,2,2,0.0
52.6621628,5.8340680,-6.6,14.2,27.4,32.2,45.8,2,2,0.0
52.6621718,5.8340686,-6.6,14.3,27.4,32.2,45.4,2,2,0.0
52.6617225,5.8340543,-6.5,11.5,26.5,31.9,48.6,1,2,0.0
52.6617315,5.8340549,-6.5,11.9,27.0,32.3,49.0,1,2,0.0
52.6617404,5.8340555,-6.5,11.9,27.1,32.3,49.1,1,2,0.0
52.6617494,5.8340560,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617584,5.8340566,-6.5,11.9,27.1,32.3,49.2,1,2,0.0
52.6617674,5.8340572,-6.5,11.9,27.1,32.2,49.1,1,2,0.0
52.6617764,5.8340578,-6.5,11.8,27.0,32.1,49.0,1,2,0.0
52.6617853,5.8340584,-6.5,11.8,27.0,32.0,49.0,1,2,0.0
52.6617943,5.8340589,-6.5,11.7,26.8,31.9,48.9,1,2,0.0
52.6618033,5.8340595,-6.5,11.6,26.7,31.8,48.7,1,2,0.0
52.6618123,5.8340601,-6.5,11.5,26.3,31.6,48.6,1,2,0.0
52.6618213,5.8340607,-6.5,11.4,26.2,31.4,48.5,1,2,0.0
52.6618302,5.8340613,-6.5,11.3,26.0,31.3,48.5,1,2,0.0
52.6618392,5.8340619,-6.5,11.2,25.8,31.2,48.5,1,2,0.0
52.6618482,5.8340624,-6.5,11.2,25.8,31.2,48.6,1,2,0.0
52.6618572,5.8340630,-6.5,11.2,25.8,31.3,48.8,1,2,0.0
52.6618662,5.8340636,-6.5,11.3,26.0,31.4,48.9,1,2,0.0
52.6618751,5.8340642,-6.5,11.4,26.3,31.7,49.2,1,2,0.0
52.6618841,5.8340648,-6.5,11.7,26.7,32.0,49.6,1,2,0.0
52.6618931,5.8340653,-6.5,11.9,27.1,32.4,50.0,1,2,0.0
52.6619021,5.8340659,-6.5,12.2,27.5,32.9,50.4,2,2,0.0
52.6619110,5.8340665,-6.5,12.3,27.9,33.3,50.8,2,3,0.0
52.6619200,5.8340671,-6.5,12.4,28.1,33.6,51.1,2,3,0.0
52.6619290,5.8340677,-6.5,12.5,28.3,33.8,51.3,2,3,0.0
52.6619380,5.8340682,-6.5,12.5,28.5,34.1,51.5,2,3,0.0
